403,-1,Dracmon,Dracmon,Dracmon,FALSE,Rookie,11,6,Virus,DarkArea,Dark,0t-1,0,None,None,0,None,0,None,0,None,0,GreaterThan,25,None,0,None,FALSE,20,8,None,None,0,None,0,None,0,None,0,-1,None,LessThan,50,None,0,None,0,LessThan,4,100;100,FALSE,Cursed Hypnotism:DisableEffect:AttackData,Undead Fang:First:AttackVaccine,Nightmare Eye:None,40t60,-1:-1:51,None,None,0,0,None,0,Natural,None,0,GreaterThan,5,None,0,None,0,None,0,GreaterThan,5,None,0,None,0,GreaterThan,80,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,-25,0,25,Meat,Night,Virus,24,12,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Vaccine,None,TRUE,60,1,-1
404,-1,Fanbeemon,Fanbeemon,Fanbeemon,FALSE,Rookie,22,6,Virus,WindGuardian,Wood,0t-1,0,None,GreaterThan,0,None,0,None,0,None,0,GreaterThan,25,None,0,None,FALSE,16,8,Morning,None,0,None,0,None,0,None,0,-1,None,None,0,None,0,None,0,LessThan,4,100;100,FALSE,Eight Call:Counter:AttackData,Buzzing Noise:Absorb:AttackVaccine,Gear Stinger:None,40t60,-1:-1:53,None,None,0,0,None,0,Natural,None,0,None,0,None,0,GreaterThan,40,None,0,GreaterThan,5,GreaterThan,40,None,0,GreaterThan,5,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,0,25,25,0,-25,-25,0,25,Fruit,Morning,Virus,24,12,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Meat,Night,Vaccine,None,TRUE,60,1,-1
405,-1,Monodramon,Monodramon,Monodramon,FALSE,Rookie,33,6,Vaccine,DragonsRoar,Fire,0t-1,0,None,GreaterThan,28,None,0,None,0,None,0,GreaterThan,0,None,0,None,FALSE,25,10,Noon,None,0,None,0,None,0,None,0,-1,None,None,0,None,0,None,0,EqualTo,0,100;100,FALSE,Shadow Wing:None,Beat Knuckle:Absorb:AttackVaccine,Crack Bite:DefenseUp:AttackVirus,70t90,38:-1:-1,None,None,0,0,None,0,None,GreaterThan,10,None,0,GreaterThan,80,None,0,None,0,GreaterThan,5,None,0,None,0,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,0,25,-25,25,-25,0,Meat,Noon,Vaccine,24,12,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Data,None,TRUE,60,1,-1
406,-1,Ryudamon,Ryudamon,Ryudamon,FALSE,Rookie,44,6,Vaccine,DragonsRoar,Metal,0t-1,0,None,GreaterThan,24,None,0,None,0,None,0,GreaterThan,0,None,0,None,FALSE,25,10,None,None,0,None,0,None,0,None,0,-1,None,GreaterThan,50,None,0,None,0,LessThan,4,100;100,FALSE,Iai Blade:None,Helmet Return:First:AttackVirus,General Slice:AttackUp:AttackData,70t90,18:-1:-1,None,None,0,0,None,0,Natural,None,0,None,0,GreaterThan,40,None,0,None,0,None,0,None,0,GreaterThan,45,GreaterThan,5,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,25,0,-25,25,-25,0,Meat,Morning,Vaccine,24,12,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Data,None,TRUE,60,1,-1
407,-1,Arkadimon IV,Arkadimon IV,Arkadimon IV,FALSE,Champion,77,10,Virus,DarkArea,Dark,0t-1,0,None,GreaterThan,0,None,0,GreaterThan,0,None,0,GreaterThan,83,None,0,None,FALSE,38,12,Night,None,0,None,0,None,0,None,0,-1,None,LessThan,50,GreaterThan,10,None,0,EqualTo,0,100;100,FALSE,Dark Absorption:DisableEffect:HalfPlayerHealth,Prison Fist:Leech:AttackVirus,Snatch Whip:None,40t60,-1:-1:58,None,None,0,0,None,0,None,None,0,None,0,None,0,GreaterThan,5,None,0,GreaterThan,70,GreaterThan,5,None,0,GreaterThan,10,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,-25,0,25,Meat,Night,Virus,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Vaccine,None,TRUE,60,1,-1
408,-1,Lobomon,Lobomon,Lobomon,FALSE,Champion,88,10,None,NatureSpirit,Light,0t-1,0,None,GreaterThan,0,None,0,GreaterThan,73,None,0,GreaterThan,10,None,0,None,FALSE,38,10,Morning,None,0,None,0,None,0,None,0,-1,None,GreaterThan,75,GreaterThan,10,None,0,EqualTo,0,100;100,FALSE,Drohung Strahl:ForceOppVaccine:AttackData,Licht Kleiden:Weaken:AttackData,Zwei Sieger:AttackUp:HalfPlayerHealth,40t60,-1:66:-1,None,None,0,0,None,0,None,GreaterThan,20,None,0,None,0,None,0,GreaterThan,5,None,0,None,0,GreaterThan,65,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,25,0,-25,25,-25,0,Meat,Morning,Vaccine,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Night,Data,None,TRUE,60,1,-1
409,-1,Agunimon,Agunimon,Agunimon,FALSE,Champion,99,10,None,DragonsRoar,Fire,0t-1,0,None,GreaterThan,73,None,0,GreaterThan,0,None,0,GreaterThan,10,None,0,None,FALSE,38,10,Noon,None,0,None,0,None,0,None,0,-1,None,GreaterThan,75,GreaterThan,10,None,0,EqualTo,0,100;100,FALSE,Burning Salamander:Counter:AttackVaccine,Crimson Knuckle:DisableEffect:AttackVirus,Vortex Strike:Weaken:AttackVaccine,70t90,3:-1:-1,None,None,0,0,None,0,None,None,0,None,0,GreaterThan,80,GreaterThan,5,None,0,None,0,None,0,None,0,GreaterThan,5,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,0,25,-25,25,-25,0,Meat,Noon,Vaccine,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Data,None,TRUE,60,1,-1
410,-1,Golemon,Golemon,Golemon,FALSE,Champion,110,10,Virus,MetalEmpire,Earth,0t-1,0,None,GreaterThan,0,None,0,None,0,None,0,GreaterThan,58,None,0,None,FALSE,40,12,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,10,None,0,LessThan,3,100;100,FALSE,Sulfur Plume:Counter:AttackVaccine,Golem Punch:AttackUp:AttackVaccine,Crimson Curse:None,40t60,-1:-1:61,None,None,0,0,None,0,None,GreaterThan,10,GreaterThan,10,None,0,None,0,None,0,None,0,None,0,GreaterThan,70,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,25,0,-25,0,25,-25,0,25,Veg,Night,Virus,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Meat,Morning,Vaccine,None,TRUE,60,1,-1
411,-1,Sangloupmon,Sangloupmon,Sangloupmon,FALSE,Champion,0,11,Virus,DarkArea,Dark,0t-1,0,None,None,0,None,0,None,0,None,0,GreaterThan,80,None,0,None,FALSE,35,10,Night,GreaterThan,0,None,0,None,0,None,0,-1,Unhappy,None,0,GreaterThan,10,None,0,EqualTo,0,100;100,FALSE,Lifetap:Leech:PlayerSecond,Black Mind:Absorb:AttackVirus,Sticker Blade:None,40t60,-1:-1:18,None,None,0,0,None,0,Natural,None,0,GreaterThan,5,None,0,None,0,None,0,GreaterThan,20,None,0,GreaterThan,5,GreaterThan,60,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,-25,0,25,Meat,Night,Virus,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Vaccine,None,TRUE,60,1,-1
412,-1,Strikedramon,Strikedramon,Strikedramon,FALSE,Champion,11,11,Vaccine,DragonsRoar,Fire,0t-1,0,None,GreaterThan,55,None,0,None,0,None,0,GreaterThan,14,None,0,None,FALSE,38,11,Noon,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,10,None,0,LessThan,3,100;100,FALSE,Strike Fang:None,Strike Claw:AttackUp:PlayerSecond,Metal Plate:DisableEffect:AttackVirus,70t90,38:-1:-1,None,None,0,0,None,0,None,GreaterThan,5,None,0,GreaterThan,85,None,0,None,0,None,0,None,0,GreaterThan,5,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,0,25,-25,25,-25,0,Meat,Noon,Vaccine,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Data,None,TRUE,60,1,-1
413,-1,Hudiemon,Hudiemon,Hudiemon,FALSE,Champion,22,11,Data,JungleTrooper,Wood,0t-1,0,None,GreaterThan,0,None,0,GreaterThan,83,None,0,GreaterThan,0,None,0,None,FALSE,30,9,Morning,None,0,EqualTo,0,None,0,None,0,-1,Happy,None,0,GreaterThan,10,None,0,EqualTo,0,100;100,FALSE,Eternal Treasure:DisableEffect:AttackVaccine,Flying Kick:None,Infinity Dream:Leech:AttackVirus,40t60,-1:40:-1,None,None,0,0,None,0,None,None,0,None,0,None,0,GreaterThan,85,None,0,None,0,GreaterThan,5,None,0,None,0,GreaterThan,5,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,0,25,25,0,-25,0,25,-25,Fruit,Morning,Data,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Meat,Night,Virus,None,TRUE,60,1,-1
414,-1,Raptordramon,Raptordramon,Raptordramon,FALSE,Champion,33,11,Vaccine,DragonsRoar,Metal,0t-1,0,None,GreaterThan,50,None,0,GreaterThan,14,None,0,None,0,None,0,None,FALSE,40,11,Noon,None,0,GreaterThan,0,None,0,None,0,-1,None,None,0,GreaterThan,10,None,0,LessThan,3,100;100,FALSE,Ambush Crunch:None,Crash Charge:Leech:PlayerSecond,Signature Assault:AttackUp:PlayerFirst,70t90,33:-1:-1,None,None,0,0,None,0,Natural,None,0,GreaterThan,40,GreaterThan,40,None,0,None,0,GreaterThan,5,None,0,None,0,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,0,25,-25,25,-25,0,Meat,Noon,Vaccine,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Data,None,TRUE,60,1,-1
415,-1,Ginryumon,Ginryumon,Ginryumon,FALSE,Champion,44,11,Vaccine,DragonsRoar,Metal,0t-1,0,None,GreaterThan,78,None,0,GreaterThan,0,None,0,GreaterThan,0,None,0,None,FALSE,30,10,None,None,0,None,0,None,0,None,0,-1,None,GreaterThan,75,GreaterThan,10,None,0,EqualTo,0,100;100,FALSE,Armor Blade:None,Formation Break:Leech:AttackVaccine,Rod Parry:DisableEffect:AttackVirus,70t90,85:-1:-1,None,None,0,0,None,0,Natural,None,0,None,0,GreaterThan,30,None,0,None,0,None,0,None,0,GreaterThan,55,None,0,GreaterThan,5,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,25,0,-25,25,-25,0,Meat,Morning,Vaccine,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Data,None,TRUE,60,1,-1
416,-1,Arkadimon V,Arkadimon V,Arkadimon V,FALSE,Ultimate,22,8,Virus,DarkArea,Dark,0t-1,0,None,None,0,None,0,None,0,None,0,GreaterThan,185,None,0,None,FALSE,50,15,Night,GreaterThan,0,GreaterThan,0,None,0,None,0,-1,None,LessThan,50,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,Light Conversion:AttackUp:AttackVaccine,Tentacle Freeze:Leech:SacrificeAttack,Dot Matrix:None,40t60,-1:-1:81,None,None,0,2,GreaterThan,5,None,None,0,None,0,GreaterThan,5,None,0,GreaterThan,5,None,0,None,0,None,0,GreaterThan,80,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,-25,0,25,Meat,Night,Virus,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Vaccine,None,TRUE,60,1,-1
417,-1,Vritramon,Vritramon,Vritramon,FALSE,Ultimate,33,8,None,DragonsRoar,Fire,0t-1,0,None,GreaterThan,175,None,0,None,0,None,0,GreaterThan,10,None,0,None,FALSE,45,12,Noon,None,0,None,0,None,0,None,0,-1,None,GreaterThan,75,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,Corona Blaster:Counter:AttackVaccine,Crimson Fanger:First:AttackVirus,Salamander Glide:DisableEffect:PlayerFirst,70t90,52:-1:-1,None,None,0,2,GreaterThan,5,None,None,0,None,0,GreaterThan,80,None,0,None,0,GreaterThan,5,GreaterThan,10,None,0,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,0,25,-25,25,-25,0,Meat,Noon,Vaccine,32,14,3,1,1125,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Data,None,TRUE,60,1,-1
418,-1,Garummon,Garummon,Garummon,FALSE,Ultimate,44,8,None,NatureSpirit,Light,0t-1,0,None,None,0,None,0,GreaterThan,175,None,0,GreaterThan,10,None,0,None,FALSE,45,8,None,None,0,None,0,None,0,None,0,-1,None,GreaterThan,75,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,Militant Angriff:AttackUp:SacrificeDefense,Solar Laser:DisableEffect:HalfPlayerHealth,Klinge Windrad:Weaken:AttackData,40t60,-1:66:-1,None,None,0,2,GreaterThan,5,None,GreaterThan,20,None,0,GreaterThan,5,None,0,None,0,None,0,None,0,GreaterThan,60,None,0,GreaterThan,5,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,25,-25,25,-25,0,Meat,Noon,Vaccine,32,14,3,1,1126,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Night,Data,None,TRUE,60,1,-1
419,-1,CatchMamemon,CatchMamemon,CatchMamemon,FALSE,Ultimate,55,8,Data,MetalEmpire,Metal,0t-1,0,None,GreaterThan,50,None,0,GreaterThan,90,None,0,None,0,None,0,Under,FALSE,20,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,30,GreaterThan,30,LessThan,4,100;100,FALSE,Miracle Bomb:Absorb:AttackVaccine,Magic Arm:None,Strike Upper:Leech:HalfPlayerHealth,40t60,-1:52:-1,None,None,0,2,GreaterThan,2,None,None,0,GreaterThan,80,None,0,None,0,None,0,None,0,GreaterThan,5,GreaterThan,5,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,25,0,0,25,-25,0,25,-25,Veg,Noon,Data,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Meat,Night,Virus,None,TRUE,60,1,-1
420,-1,Grademon,Grademon,Grademon,FALSE,Ultimate,66,8,Vaccine,MetalEmpire,Thunder,0t-1,0,None,GreaterThan,110,None,0,None,0,None,0,GreaterThan,50,None,0,None,FALSE,38,10,None,GreaterThan,0,EqualTo,0,None,0,None,0,-1,None,GreaterThan,75,GreaterThan,30,GreaterThan,66,LessThan,2,100;100,FALSE,Golden Meteor:None,Cross Blade:Counter:AttackVaccine,Cross Slash:DisableEffect:SacrificeHealth,40t60,41:-1:-1,None,None,0,2,GreaterThan,2,Natural,None,0,GreaterThan,85,None,0,None,0,None,0,None,0,GreaterThan,5,None,0,None,0,GreaterThan,5,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,-25,25,0,-25,25,-25,0,Meat,Morning,Vaccine,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Fruit,Night,Data,None,TRUE,60,1,-1
421,-1,SkullSatamon,SkullSatamon,SkullSatamon,FALSE,Ultimate,77,8,Virus,DarkArea,Dark,0t-1,0,None,None,0,None,0,None,0,None,0,GreaterThan,170,None,0,Under,FALSE,35,15,None,GreaterThan,0,GreaterThan,0,None,0,None,0,-1,None,None,0,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,Inferno Spear:DefenseUp:HalfPlayerHealth,Skull Hammer:Leech:SacrificeAttack,Nail Bone:None,40t60,-1:-1:38,None,None,0,2,GreaterThan,2,None,None,0,None,0,None,0,None,0,None,0,GreaterThan,50,None,0,None,0,GreaterThan,30,GreaterThan,5,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,-25,0,25,Meat,Night,Virus,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Vaccine,None,TRUE,60,1,-1
422,-1,Dinobeemon,Dinobeemon,Dinobeemon,FALSE,Ultimate,88,8,Virus,JungleTrooper,Wood,0t-1,0,Fusion,GreaterThan,74,None,0,GreaterThan,0,None,0,GreaterThan,110,None,0,None,FALSE,45,10,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,Irritant Buzz:AttackUp:AttackVirus,Terrible Bee:Absorb:SacrificeAttack,Hell Masquerade:None,40t60,-1:-1:6,None,None,0,2,GreaterThan,5,None,None,0,None,0,None,0,GreaterThan,80,None,0,None,0,GreaterThan,10,GreaterThan,5,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,-25,0,25,-25,0,25,Meat,Night,Virus,34,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Morning,Vaccine,None,TRUE,60,1,-1
423,-1,Hippogriffmon,Hippogriffmon,Hippogriffmon,FALSE,Ultimate,99,8,Data,WindGuardian,Wind,0t-1,0,Jogress,GreaterThan,25,None,0,GreaterThan,130,None,0,GreaterThan,25,None,0,None,FALSE,40,10,Morning,GreaterThan,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,Chimeric Rend:ForceOppData:AttackVaccine,Heat Wave:None,Sonic Wave:Weaken:AttackVirus,40t60,-1:10:-1,None,None,0,2,GreaterThan,5,None,GreaterThan,5,GreaterThan,5,None,0,None,0,None,0,None,0,GreaterThan,80,None,0,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,0,25,0,0,25,0,-25,0,25,-25,Fish,Morning,Data,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,-25,0,0,Junk,Night,Virus,None,TRUE,60,1,-1
424,-1,Volcamon,Volcamon,Volcamon,FALSE,Ultimate,110,8,Data,MetalEmpire,Earth,0t-1,0,None,None,0,None,0,GreaterThan,110,None,0,GreaterThan,50,None,0,None,FALSE,38,10,None,GreaterThan,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,30,GreaterThan,66,LessThan,2,100;100,FALSE,Tackle Time:Counter:AttackData,Magma Bass:None,Bang Voice:DisableEffect:AttackVaccine,80t100,-1:3:-1,None,None,0,2,GreaterThan,2,None,None,0,GreaterThan,20,None,0,GreaterThan,5,None,0,None,0,None,0,GreaterThan,60,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,-25,0,25,-25,0,25,-25,Meat,Noon,Data,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Fruit,Night,Virus,None,TRUE,60,1,-1
425,-1,Matadormon,Matadormon,Matadormon,FALSE,Ultimate,0,9,Virus,DarkArea,Dark,0t-1,0,None,None,0,None,0,None,0,None,0,GreaterThan,180,None,0,None,FALSE,42,8,None,GreaterThan,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,Bulldog:AttackUp:AttackVirus,Trumpet Kick:DisableEffect:LowerPlayerHealth,Thousand Arrow:None,40t60,-1:-1:48,None,None,0,2,GreaterThan,5,Natural,None,0,GreaterThan,5,None,0,None,0,None,0,GreaterThan,40,None,0,None,0,GreaterThan,45,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,-25,0,25,Meat,Night,Virus,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Vaccine,None,TRUE,60,1,-1
426,-1,Hisyaryumon,Hisyaryumon,Hisyaryumon,FALSE,Ultimate,11,9,Vaccine,DragonsRoar,Metal,0t-1,0,None,GreaterThan,140,None,0,GreaterThan,30,None,0,None,0,None,0,None,FALSE,40,9,Morning,None,0,None,0,None,0,None,0,-1,None,GreaterThan,75,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,Dragon Blade:None,Crystal Sphere:AttackUp:PlayerFirst,Cardinal Wheel:Leech:AttackVirus,70t90,41:-1:-1,None,None,0,2,GreaterThan,2,Natural,GreaterThan,5,None,0,GreaterThan,40,GreaterThan,5,None,0,None,0,None,0,GreaterThan,40,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,25,0,-25,25,-25,0,Meat,Morning,Vaccine,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Data,None,TRUE,60,1,-1
427,-1,Arkadimon VI,Arkadimon VI,Arkadimon VI,FALSE,Mega,22,9,Virus,DarkArea,Dark,0t-1,0,None,None,0,None,0,None,0,None,0,GreaterThan,235,None,0,None,FALSE,50,16,Night,GreaterThan,0,GreaterThan,0,None,0,None,0,-1,Unhappy,LessThan,50,GreaterThan,50,GreaterThan,75,EqualTo,0,100;100,FALSE,Dot Matrix:Counter:AttackVirus,Evil Parasite:Absorb:AttackVirus,Exile Spear:None,40t60,-1:-1:77,None,None,0,3,GreaterThan,5,None,None,0,None,0,None,0,None,0,None,0,GreaterThan,2,None,0,GreaterThan,5,GreaterThan,85,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,-25,0,25,Meat,Night,Virus,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Vaccine,None,TRUE,60,1,-1
428,-1,Valdurmon,Valdurmon,Valdurmon,FALSE,Mega,33,9,Vaccine,WindGuardian,Light,0t-1,0,None,GreaterThan,190,None,0,GreaterThan,45,None,0,None,0,None,0,None,FALSE,50,10,Morning,GreaterThan,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,50,GreaterThan,75,EqualTo,0,100;100,FALSE,Aurora Undulation:None,Purge Shine:Counter:AttackData,Celestial Pulverize:First:AttackVaccine,40t60,31:-1:-1,None,None,0,3,GreaterThan,5,None,GreaterThan,75,None,0,None,0,None,0,None,0,None,0,GreaterThan,10,GreaterThan,5,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,0,25,0,0,25,0,-25,25,-25,0,Fish,Morning,Vaccine,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,-25,0,0,Junk,Night,Data,None,TRUE,60,1,-1
429,-1,EmperorGreymon,EmperorGreymon,EmperorGreymon,FALSE,Mega,44,9,None,NightmareSoldier,Fire,0t-1,0,None,GreaterThan,150,None,0,None,0,None,0,GreaterThan,160,None,0,None,FALSE,60,12,None,None,0,None,0,None,0,None,0,-1,None,GreaterThan,75,GreaterThan,75,GreaterThan,75,EqualTo,0,100;100,FALSE,Pyro Dragons:Leech:AttackData,Firedrake Strike:DefenseUp:SacrificeAttack,Flaming Edge:DisableEffect:PlayerSecond,40t60,64:-1:-1,None,None,0,4,GreaterThan,8,None,None,0,GreaterThan,5,GreaterThan,50,GreaterThan,5,None,0,GreaterThan,30,None,0,None,0,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,25,-25,0,Meat,Night,Vaccine,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Data,None,TRUE,60,1,-1
430,-1,GranDracmon,GranDracmon,GranDracmon,FALSE,Mega,55,9,Virus,NightmareSoldier,Dark,0t-1,0,None,None,0,None,0,GreaterThan,60,None,0,GreaterThan,165,None,0,None,FALSE,60,13,None,GreaterThan,0,GreaterThan,0,None,0,None,0,-1,None,None,0,GreaterThan,50,GreaterThan,75,EqualTo,0,100;100,FALSE,Gorgon's Eye:DefenseUp:AttackVaccine,Crystal Revolution:DisableEffect:HalfPlayerHealth,Black Requiem:None,40t60,-1:-1:14,None,None,0,3,GreaterThan,2,Natural,None,0,None,0,None,0,GreaterThan,5,None,0,GreaterThan,80,GreaterThan,5,None,0,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,-25,0,25,Meat,Night,Virus,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Vaccine,None,TRUE,60,1,-1
431,-1,Goldramon,Goldramon,Goldramon,FALSE,Mega,66,9,Vaccine,DragonsRoar,Light,0t-1,0,Jogress,GreaterThan,197,None,0,None,0,None,0,GreaterThan,37,None,0,None,FALSE,57,8,None,EqualTo,0,EqualTo,0,None,0,None,0,-1,None,GreaterThan,75,GreaterThan,50,GreaterThan,75,EqualTo,0,100;100,FALSE,Summon:None,Fatal Thunder:Weaken:AttackData,God Flame:Counter:AttackData,70t90,86:-1:-1,None,None,0,3,GreaterThan,5,None,GreaterThan,20,None,0,GreaterThan,60,GreaterThan,5,GreaterThan,5,None,0,None,0,None,0,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,25,0,-25,25,-25,0,Meat,Morning,Vaccine,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Data,None,TRUE,60,1,-1
432,-1,Neptunemon,Neptunemon,Neptunemon,FALSE,Mega,77,9,Vaccine,DeepSaver,Water,0t-1,0,None,GreaterThan,185,None,0,None,0,None,0,GreaterThan,40,None,0,None,FALSE,50,12,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,50,GreaterThan,75,EqualTo,0,100;100,FALSE,Vortex Infiltrate:None,Depth Wave:First:AttackVirus,Atlantis Gate:DefenseUp:AttackData,30t50,4:-1:-1,None,None,0,3,GreaterThan,2,None,None,0,None,0,None,0,None,0,GreaterThan,80,GreaterThan,5,None,0,GreaterThan,5,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,0,25,0,0,25,0,-25,25,-25,0,Fish,Morning,Vaccine,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,-25,0,0,Junk,Night,Data,None,TRUE,60,1,-1
